seqnames	start	end	width	strand	gene	distTSS	peak.id
chr15	77691483	77691883	401	*	Apol11b	-48405	peak.3377
chr15	77691483	77691883	401	*	Apol7e	-7206	peak.3377
chr15	77740493	77740893	401	*	Apol9b	11572	peak.3378
chr15	77740493	77740893	401	*	Apol8	14536	peak.3378
chr15	77741869	77742269	401	*	Apol9b	12948	peak.3379
chr15	77741869	77742269	401	*	Apol8	13160	peak.3379
chr15	77744075	77744475	401	*	Apol8	10954	peak.3380
chr15	77744075	77744475	401	*	Apol9b	15154	peak.3380
chr15	77842214	77842614	401	*	Myh9	-239	peak.3381
chr15	77970772	77971172	401	*	Eif3d	-148	peak.3382
chr15	78174117	78174517	401	*	Ift27	-209	peak.3383
chr15	78380676	78381076	401	*	Tex33	15036	peak.3384
chr15	78380676	78381076	401	*	Csf2rb	54886	peak.3384
chr15	78382068	78382468	401	*	Tex33	13644	peak.3385
chr15	78382068	78382468	401	*	Csf2rb	56278	peak.3385
chr15	78508482	78508882	401	*	Il2rb	-13616	peak.3386
chr15	78508482	78508882	401	*	C1qtnf6	20943	peak.3386
chr15	78695736	78696136	401	*	Elfn2	22177	peak.3387
chr15	78695736	78696136	401	*	Cyth4	98889	peak.3387
chr15	78737761	78738161	401	*	Elfn2	-19848	peak.3388
chr15	78737761	78738161	401	*	Mfng	35514	peak.3388
chr15	78742835	78743235	401	*	Elfn2	-24922	peak.3389
chr15	78742835	78743235	401	*	Mfng	30440	peak.3389
chr15	79007047	79007447	401	*	H1f0	-20965	peak.3390
chr15	79007047	79007447	401	*	Triobp	59523	peak.3390
chr15	79062889	79063289	401	*	Ankrd54	-204	peak.3391
chr15	79083144	79083544	401	*	Micall1	-25628	peak.3392
chr15	79083144	79083544	401	*	Eif3l	8121	peak.3392
chr15	79194436	79194836	401	*	Pick1	-34537	peak.3393
chr15	79194436	79194836	401	*	Sox10	-30146	peak.3393
chr15	79623579	79623979	401	*	Dmc1	-18695	peak.3394
chr15	79623579	79623979	401	*	Fam227a	35014	peak.3394
chr15	79657893	79658293	401	*	Cby1	-1134	peak.3395
chr15	79657893	79658293	401	*	Fam227a	700	peak.3395
chr15	79679746	79680146	401	*	Josd1	7926	peak.3396
chr15	79679746	79680146	401	*	Tomm22	9085	peak.3396
chr15	80083275	80083675	401	*	Rpl3	-122	peak.3397
chr15	80098546	80098946	401	*	Tab1	-34408	peak.3398
chr15	80098546	80098946	401	*	Syngr1	7402	peak.3398
chr15	80467371	80467771	401	*	Enthd1	92899	peak.3399
chr15	80467371	80467771	401	*	Cacna1i	180333	peak.3399
chr15	80479467	80479867	401	*	Enthd1	80803	peak.3400
chr15	80479467	80479867	401	*	Cacna1i	192429	peak.3400
chr15	80482156	80482556	401	*	Enthd1	78114	peak.3401
chr15	80482156	80482556	401	*	Cacna1i	195118	peak.3401
chr15	80586857	80587257	401	*	Grap2	-36448	peak.3402
chr15	80586857	80587257	401	*	Enthd1	-26587	peak.3402
chr15	80710928	80711328	401	*	Tnrc6b	-191	peak.3403
chr15	80753454	80753854	401	*	Adsl	-194836	peak.3404
chr15	80753454	80753854	401	*	Tnrc6b	42335	peak.3404
chr15	80797743	80798143	401	*	Adsl	-150547	peak.3405
chr15	80797743	80798143	401	*	Tnrc6b	86624	peak.3405
chr15	80802159	80802559	401	*	Adsl	-146131	peak.3406
chr15	80802159	80802559	401	*	Tnrc6b	91040	peak.3406
chr15	80882118	80882518	401	*	Adsl	-66172	peak.3407
chr15	80882118	80882518	401	*	Tnrc6b	170999	peak.3407
chr15	81190747	81191147	401	*	Mkl1	-85864	peak.3408
chr15	81190747	81191147	401	*	Mchr1	-44552	peak.3408
chr15	81397455	81397855	401	*	Xpnpep3	-2483	peak.3409
chr15	81397455	81397855	401	*	St13	2388	peak.3409
chr15	81399765	81400165	401	*	Xpnpep3	-173	peak.3410
chr15	81399765	81400165	401	*	St13	78	peak.3410
chr15	81406071	81406471	401	*	Dnajb7	2028	peak.3411
chr15	81406071	81406471	401	*	Xpnpep3	6133	peak.3411
chr15	81416856	81417256	401	*	Rbx1	-49260	peak.3412
chr15	81416856	81417256	401	*	Dnajb7	-8757	peak.3412
chr15	81448393	81448793	401	*	Dnajb7	-40294	peak.3413
chr15	81448393	81448793	401	*	Rbx1	-17723	peak.3413
chr15	81451002	81451402	401	*	Dnajb7	-42903	peak.3414
chr15	81451002	81451402	401	*	Rbx1	-15114	peak.3414
chr15	81467523	81467923	401	*	Rbx1	1407	peak.3415
chr15	81467523	81467923	401	*	Gm5218	31825	peak.3415
chr15	81663647	81664047	401	*	L3mbtl2	-87	peak.3416
chr15	81721827	81722227	401	*	Chadl	-24740	peak.3417
chr15	81721827	81722227	401	*	Rangap1	7892	peak.3417
chr15	81729760	81730160	401	*	Rangap1	-41	peak.3418
chr15	81804373	81804773	401	*	Tef	-6841	peak.3419
chr15	81804373	81804773	401	*	Zc3h7b	59725	peak.3419
chr15	81855309	81855709	401	*	Gm8444	-11810	peak.3420
chr15	81855309	81855709	401	*	Tob2	2817	peak.3420
chr15	81856870	81857270	401	*	Gm8444	-13371	peak.3421
chr15	81856870	81857270	401	*	Tob2	1256	peak.3421
chr15	81858349	81858749	401	*	Tob2	-223	peak.3422
chr15	81859886	81860286	401	*	Tob2	-1760	peak.3423
chr15	81871965	81872365	401	*	Phf5a	-254	peak.3424
chr15	81871965	81872365	401	*	Aco2	-144	peak.3424
chr15	81879644	81880044	401	*	Aco2	7535	peak.3425
chr15	81879644	81880044	401	*	Polr3h	46369	peak.3425
chr15	81960029	81960429	401	*	Pmm1	701	peak.3426
chr15	81994393	81994793	401	*	Xrcc6	-20926	peak.3427
chr15	81994393	81994793	401	*	1700029P11Rik	14053	peak.3427
chr15	82007407	82007807	401	*	Xrcc6	-7912	peak.3428
chr15	82007407	82007807	401	*	1700029P11Rik	27067	peak.3428
chr15	82146836	82147236	401	*	Srebf2	-230	peak.3429
chr15	82166644	82167044	401	*	Srebf2	19578	peak.3430
chr15	82166644	82167044	401	*	Shisa8	45971	peak.3430
chr15	82214850	82215250	401	*	Shisa8	-2235	peak.3431
chr15	82242820	82243220	401	*	Tnfrsf13c	-18684	peak.3432
chr15	82242820	82243220	401	*	Cenpm	1727	peak.3432
chr15	82280994	82281394	401	*	Wbp2nl	-17790	peak.3433
chr15	82280994	82281394	401	*	3-Sep	6259	peak.3433
chr15	82849541	82849941	401	*	Cyp2d26	-55496	peak.3434
chr15	82849541	82849941	401	*	Tcf20	62393	peak.3434
chr15	82872899	82873299	401	*	Cyp2d26	-78854	peak.3435
chr15	82872899	82873299	401	*	Tcf20	39035	peak.3435
chr15	82931432	82931832	401	*	Tcf20	-19498	peak.3436
chr15	82931432	82931832	401	*	Nfam1	101674	peak.3436
chr15	82933764	82934164	401	*	Tcf20	-21830	peak.3437
chr15	82933764	82934164	401	*	Nfam1	99342	peak.3437
chr15	82954082	82954482	401	*	Tcf20	-42148	peak.3438
chr15	82954082	82954482	401	*	Nfam1	79024	peak.3438
chr15	82983300	82983700	401	*	Tcf20	-71366	peak.3439
chr15	82983300	82983700	401	*	Nfam1	49806	peak.3439
chr15	83011286	83011686	401	*	Tcf20	-99352	peak.3440
chr15	83011286	83011686	401	*	Nfam1	21820	peak.3440
chr15	83141924	83142324	401	*	Rrp7a	-19323	peak.3441
chr15	83141924	83142324	401	*	Poldip3	7260	peak.3441
chr15	83149221	83149621	401	*	Poldip3	-37	peak.3442
chr15	83222731	83223131	401	*	Cyb5r3	-50339	peak.3443
chr15	83222731	83223131	401	*	A4galt	28800	peak.3443
chr15	83224711	83225111	401	*	Cyb5r3	-52319	peak.3444
chr15	83224711	83225111	401	*	A4galt	26820	peak.3444
chr15	83460922	83461322	401	*	Pacsin2	-28272	peak.3445
chr15	83460922	83461322	401	*	Ttll1	49771	peak.3445
chr15	83464567	83464967	401	*	Pacsin2	-31917	peak.3446
chr15	83464567	83464967	401	*	Ttll1	46126	peak.3446
chr15	83514974	83515374	401	*	Ttll1	-4281	peak.3447
chr15	84127525	84127925	401	*	Pnpla5	-4550	peak.3448
chr15	84141237	84141637	401	*	Pnpla3	-26379	peak.3449
chr15	84141237	84141637	401	*	Pnpla5	-18262	peak.3449
chr15	84167546	84167946	401	*	Pnpla3	-70	peak.3450
chr15	84168804	84169204	401	*	Samm50	-23229	peak.3451
chr15	84168804	84169204	401	*	Pnpla3	1188	peak.3451
chr15	84260384	84260784	401	*	Parvg	-65535	peak.3452
chr15	84260384	84260784	401	*	Parvb	28541	peak.3452
chr15	84268927	84269327	401	*	Parvg	-56992	peak.3453
chr15	84268927	84269327	401	*	Parvb	37084	peak.3453
chr15	84301041	84301441	401	*	Parvg	-24878	peak.3454
chr15	84301041	84301441	401	*	Parvb	69198	peak.3454
chr15	84430430	84430830	401	*	Parvg	104511	peak.3455
chr15	84430430	84430830	401	*	Ldoc1l	127193	peak.3455
chr15	84484211	84484611	401	*	Ldoc1l	73412	peak.3456
chr15	84484211	84484611	401	*	Parvg	158292	peak.3456
chr15	84529055	84529455	401	*	Ldoc1l	28568	peak.3457
chr15	84529055	84529455	401	*	Parvg	203136	peak.3457
chr15	84542523	84542923	401	*	Ldoc1l	15100	peak.3458
chr15	84542523	84542923	401	*	Parvg	216604	peak.3458
chr15	84557742	84558142	401	*	Ldoc1l	-119	peak.3459
chr15	84609936	84610336	401	*	Prr5	-70866	peak.3460
chr15	84609936	84610336	401	*	Ldoc1l	-52313	peak.3460
chr15	84654122	84654522	401	*	Ldoc1l	-96499	peak.3461
chr15	84654122	84654522	401	*	Prr5	-26680	peak.3461
chr15	84888957	84889357	401	*	Nup50	-34271	peak.3462
chr15	84888957	84889357	401	*	Phf21b	-33108	peak.3462
chr15	84891264	84891664	401	*	Phf21b	-35415	peak.3463
chr15	84891264	84891664	401	*	Nup50	-31964	peak.3463
chr15	85746572	85746972	401	*	Ppara	10996	peak.3464
chr15	85746572	85746972	401	*	Cdpf1	64924	peak.3464
chr15	85859401	85859801	401	*	Gtse1	-106	peak.3465
chr15	85994958	85995358	401	*	Celsr1	38619	peak.3466
chr15	85994958	85995358	401	*	Trmu	115838	peak.3466
chr15	86225883	86226283	401	*	Tbc1d22a	11624	peak.3467
chr15	86257435	86257835	401	*	Tbc1d22a	43176	peak.3468
chr15	86290367	86290767	401	*	Tbc1d22a	76108	peak.3469
chr15	86309831	86310231	401	*	Tbc1d22a	95572	peak.3470
chr15	86346512	86346912	401	*	Tbc1d22a	132253	peak.3471
chr15	86474991	86475391	401	*	Tbc1d22a	260732	peak.3472
chr15	86478787	86479187	401	*	Tbc1d22a	264528	peak.3473
chr15	86574379	86574779	401	*	Tbc1d22a	360120	peak.3474
chr15	86590619	86591019	401	*	Tbc1d22a	376360	peak.3475
chr15	86658538	86658938	401	*	Fam19a5	-966492	peak.3476
chr15	86658538	86658938	401	*	Tbc1d22a	444279	peak.3476
chr15	86758877	86759277	401	*	Fam19a5	-866153	peak.3477
chr15	86758877	86759277	401	*	Tbc1d22a	544618	peak.3477
chr15	86811793	86812193	401	*	Fam19a5	-813237	peak.3478
chr15	86811793	86812193	401	*	Tbc1d22a	597534	peak.3478
chr15	86858324	86858724	401	*	Fam19a5	-766706	peak.3479
chr15	86858324	86858724	401	*	Tbc1d22a	644065	peak.3479
chr15	86944151	86944551	401	*	Fam19a5	-680879	peak.3480
chr15	86944151	86944551	401	*	Tbc1d22a	729892	peak.3480
chr15	88612768	88613168	401	*	Zdhhc25	12666	peak.3481
chr15	88612768	88613168	401	*	Brd1	121265	peak.3481
chr15	88618386	88618786	401	*	Zdhhc25	18284	peak.3482
chr15	88618386	88618786	401	*	Brd1	115647	peak.3482
chr15	88699329	88699729	401	*	Brd1	34704	peak.3483
chr15	88699329	88699729	401	*	Zdhhc25	99227	peak.3483
chr15	89147069	89147469	401	*	Mapk12	-6566	peak.3484
chr15	89147069	89147469	401	*	Mapk11	2337	peak.3484
chr15	89334618	89335018	401	*	Miox	420	peak.3485
chr15	89429794	89430194	401	*	Cpt1b	-4131	peak.3486
chr15	89429794	89430194	401	*	Chkb	-95	peak.3486
chr15	89429794	89430194	401	*	C730034F03Rik	405	peak.3486
chr15	89465083	89465483	401	*	Mapk8ip2	11370	peak.3487
chr15	89465083	89465483	401	*	Arsa	12142	peak.3487
chr15	90931561	90931961	401	*	Cpne8	-252329	peak.3488
chr15	90931561	90931961	401	*	Kif21a	118187	peak.3488
chr15	90982419	90982819	401	*	Cpne8	-303187	peak.3489
chr15	90982419	90982819	401	*	Kif21a	67329	peak.3489
chr15	91017593	91017993	401	*	Cpne8	-338361	peak.3490
chr15	91017593	91017993	401	*	Kif21a	32155	peak.3490
chr15	91024474	91024874	401	*	Cpne8	-345242	peak.3491
chr15	91024474	91024874	401	*	Kif21a	25274	peak.3491
chr15	91063872	91064272	401	*	Kif21a	-14124	peak.3492
chr15	91063872	91064272	401	*	Abcd2	127735	peak.3492
chr15	91113826	91114226	401	*	Kif21a	-64078	peak.3493
chr15	91113826	91114226	401	*	Abcd2	77781	peak.3493
chr15	91165007	91165407	401	*	Kif21a	-115259	peak.3494
chr15	91165007	91165407	401	*	Abcd2	26600	peak.3494
chr15	91191946	91192346	401	*	Abcd2	-339	peak.3495
chr15	91414807	91415207	401	*	Slc2a13	158254	peak.3496
chr15	91414807	91415207	401	*	CN725425	215513	peak.3496
chr15	91536165	91536565	401	*	Slc2a13	36896	peak.3497
chr15	91536165	91536565	401	*	CN725425	336871	peak.3497
chr15	92580710	92581110	401	*	Pdzrn4	183995	peak.3498
chr15	92580710	92581110	401	*	Gxylt1	694241	peak.3498
chr15	92695580	92695980	401	*	Pdzrn4	298865	peak.3499
chr15	92695580	92695980	401	*	Gxylt1	579371	peak.3499
chr15	93105662	93106062	401	*	Gxylt1	169289	peak.3500
chr15	93105662	93106062	401	*	Pdzrn4	708947	peak.3500
chr15	93275870	93276270	401	*	Gxylt1	-919	peak.3501
chr15	93319635	93320035	401	*	Gxylt1	-44684	peak.3502
chr15	93319635	93320035	401	*	Yaf2	16973	peak.3502
chr15	93347496	93347896	401	*	Yaf2	-10888	peak.3503
chr15	93347496	93347896	401	*	Zcrb1	50638	peak.3503
chr15	93513553	93513953	401	*	Prickle1	5770	peak.3504
chr15	93513553	93513953	401	*	Pphln1	115403	peak.3504
chr15	93519746	93520146	401	*	Prickle1	-423	peak.3505
chr15	93552116	93552516	401	*	Prickle1	-32793	peak.3506
chr15	93552116	93552516	401	*	Adamts20	851942	peak.3506
chr15	93591958	93592358	401	*	Prickle1	-72635	peak.3507
chr15	93591958	93592358	401	*	Adamts20	812100	peak.3507
chr15	93739534	93739934	401	*	Prickle1	-220211	peak.3508
chr15	93739534	93739934	401	*	Adamts20	664524	peak.3508
chr15	94244329	94244729	401	*	Prickle1	-725006	peak.3509
chr15	94244329	94244729	401	*	Adamts20	159729	peak.3509
chr15	94251923	94252323	401	*	Prickle1	-732600	peak.3510
chr15	94251923	94252323	401	*	Adamts20	152135	peak.3510
chr15	94383226	94383626	401	*	Prickle1	-863903	peak.3511
chr15	94383226	94383626	401	*	Adamts20	20832	peak.3511
chr15	95536667	95537067	401	*	Nell2	-8161	peak.3512
chr15	95536667	95537067	401	*	Dbx2	119093	peak.3512
chr15	95830016	95830416	401	*	Arid2	-457357	peak.3513
chr15	95830016	95830416	401	*	A130051J06Rik	-38574	peak.3513
chr15	95950879	95951279	401	*	Arid2	-336494	peak.3514
chr15	95950879	95951279	401	*	A130051J06Rik	-159437	peak.3514
chr15	96272347	96272747	401	*	A130051J06Rik	-480905	peak.3515
chr15	96272347	96272747	401	*	Arid2	-15026	peak.3515
chr15	96446724	96447124	401	*	Scaf11	13919	peak.3516
chr15	96446724	96447124	401	*	Arid2	159351	peak.3516
chr15	96515678	96516078	401	*	Scaf11	-55035	peak.3517
chr15	96515678	96516078	401	*	Slc38a1	126084	peak.3517
chr15	96521034	96521434	401	*	Scaf11	-60391	peak.3518
chr15	96521034	96521434	401	*	Slc38a1	120728	peak.3518
chr15	96590604	96591004	401	*	Scaf11	-129961	peak.3519
chr15	96590604	96591004	401	*	Slc38a1	51158	peak.3519
chr15	96591844	96592244	401	*	Scaf11	-131201	peak.3520
chr15	96591844	96592244	401	*	Slc38a1	49918	peak.3520
chr15	96625197	96625597	401	*	Scaf11	-164554	peak.3521
chr15	96625197	96625597	401	*	Slc38a1	16565	peak.3521
chr15	97339308	97339708	401	*	Amigo2	-92221	peak.3522
chr15	97339308	97339708	401	*	Rpap3	366314	peak.3522
chr15	97527603	97528003	401	*	Amigo2	-280516	peak.3523
chr15	97527603	97528003	401	*	Rpap3	178019	peak.3523
chr15	97535749	97536149	401	*	Amigo2	-288662	peak.3524
chr15	97535749	97536149	401	*	Rpap3	169873	peak.3524
chr15	97664107	97664507	401	*	Amigo2	-417020	peak.3525
chr15	97664107	97664507	401	*	Rpap3	41515	peak.3525
chr15	97679919	97680319	401	*	Amigo2	-432832	peak.3526
chr15	97679919	97680319	401	*	Rpap3	25703	peak.3526
chr15	97965638	97966038	401	*	Tmem106c	1609	peak.3527
chr15	97965638	97966038	401	*	Col2a1	38857	peak.3527
chr15	98111791	98112191	401	*	Pfkm	3520	peak.3528
chr15	98111791	98112191	401	*	Asb8	53634	peak.3528
chr15	98181280	98181680	401	*	Ccdc184	13674	peak.3529
chr15	98181280	98181680	401	*	Olfr288	14062	peak.3529
chr15	98521485	98521885	401	*	Kansl2	12536	peak.3530
chr15	98521485	98521885	401	*	Olfr279	29283	peak.3530
chr15	98557052	98557452	401	*	Kansl2	-23031	peak.3531
chr15	98557052	98557452	401	*	Ccnt1	13671	peak.3531
chr15	98567665	98568065	401	*	4930415O20Rik	-3139	peak.3532
chr15	98567665	98568065	401	*	Ccnt1	3058	peak.3532
chr15	98581069	98581469	401	*	4930415O20Rik	10265	peak.3533
chr15	98581069	98581469	401	*	Adcy6	26364	peak.3533
chr15	98606811	98607211	401	*	Adcy6	622	peak.3534
chr15	98870094	98870494	401	*	Kmt2d	910	peak.3535
chr15	98894418	98894818	401	*	Rhebl1	-13214	peak.3536
chr15	98894418	98894818	401	*	Dhh	3922	peak.3536
chr15	98917929	98918329	401	*	Lmbr1l	102	peak.3537
chr15	98933583	98933983	401	*	Tuba1b	782	peak.3538
chr15	98940665	98941065	401	*	Tuba1b	-6300	peak.3539
chr15	98940665	98941065	401	*	Tuba1a	12686	peak.3539
chr15	98946402	98946802	401	*	Tuba1b	-12037	peak.3540
chr15	98946402	98946802	401	*	Tuba1a	6949	peak.3540
chr15	98953487	98953887	401	*	Tuba1a	-136	peak.3541
chr15	98967708	98968108	401	*	Gm8973	-38148	peak.3542
chr15	98967708	98968108	401	*	Tuba1a	-14357	peak.3542
chr15	98969005	98969405	401	*	Gm8973	-36851	peak.3543
chr15	98969005	98969405	401	*	Tuba1a	-15654	peak.3543
chr15	98987378	98987778	401	*	Tuba1a	-34027	peak.3544
chr15	98987378	98987778	401	*	Gm8973	-18478	peak.3544
chr15	99129378	99129778	401	*	Kcnh3	-95398	peak.3545
chr15	99129378	99129778	401	*	Spats2	3000	peak.3545
chr15	99140270	99140670	401	*	Kcnh3	-84506	peak.3546
chr15	99140270	99140670	401	*	Spats2	13892	peak.3546
chr15	99251818	99252218	401	*	Mcrs1	-57	peak.3547
chr15	99284533	99284933	401	*	Mcrs1	-32772	peak.3548
chr15	99284533	99284933	401	*	Fam186b	2447	peak.3548
chr15	99392687	99393087	401	*	Tmbim6	5	peak.3549
chr15	99404997	99405397	401	*	Tmbim6	12315	peak.3550
chr15	99404997	99405397	401	*	Nckap5l	52551	peak.3550
chr15	99607684	99608084	401	*	Aqp6	6484	peak.3551
chr15	99607684	99608084	401	*	Racgap1	43759	peak.3551
chr15	99614707	99615107	401	*	Aqp6	13507	peak.3552
chr15	99614707	99615107	401	*	Racgap1	36736	peak.3552
chr15	99796597	99796997	401	*	Cers5	-24196	peak.3553
chr15	99796597	99796997	401	*	Lima1	78631	peak.3553
chr15	99820883	99821283	401	*	Cers5	-48482	peak.3554
chr15	99820883	99821283	401	*	Lima1	54345	peak.3554
chr15	99945290	99945690	401	*	Larp4	-27290	peak.3555
chr15	99945290	99945690	401	*	Fam186a	-13694	peak.3555
chr15	99978604	99979004	401	*	Dip2b	-59860	peak.3556
chr15	99978604	99979004	401	*	Larp4	6024	peak.3556
chr15	100120560	100120960	401	*	Atf1	-107059	peak.3557
chr15	100120560	100120960	401	*	Dip2b	82096	peak.3557
chr15	100399310	100399710	401	*	Gm5475	-22637	peak.3558
chr15	100399310	100399710	401	*	Higd1c	34965	peak.3558
chr15	100520883	100521283	401	*	Csrnp2	-25844	peak.3559
chr15	100520883	100521283	401	*	Tfcp2	30925	peak.3559
chr15	100702422	100702822	401	*	Cela1	-14702	peak.3560
chr15	100702422	100702822	401	*	Galnt6	26754	peak.3560
chr15	100861116	100861516	401	*	Scn8a	-9367	peak.3561
chr15	100861116	100861516	401	*	Slc4a8	99569	peak.3561
chr15	100869583	100869983	401	*	Scn8a	-900	peak.3562
chr15	101115515	101115915	401	*	Ankrd33	-40	peak.3563
chr15	101139840	101140240	401	*	Acvr1b	-34027	peak.3564
chr15	101139840	101140240	401	*	Acvrl1	11518	peak.3564
chr15	101471660	101472060	401	*	Krt86	-1618	peak.3565
chr15	101623467	101623867	401	*	Krt75	-49763	peak.3566
chr15	101623467	101623867	401	*	Gm5414	4521	peak.3566
chr15	101802370	101802770	401	*	Krt73	-227	peak.3567
chr15	102034650	102035050	401	*	Eif4b	-38923	peak.3568
chr15	102034650	102035050	401	*	Krt18	6634	peak.3568
chr15	102182987	102183387	401	*	Csad	5856	peak.3569
chr15	102182987	102183387	401	*	Soat2	32661	peak.3569
chr15	102270153	102270553	401	*	Rarg	-12836	peak.3570
chr15	102270153	102270553	401	*	Mfsd5	-9103	peak.3570
chr15	102393712	102394112	401	*	Sp7	-27587	peak.3571
chr15	102393712	102394112	401	*	Sp1	-12468	peak.3571
chr15	102405850	102406250	401	*	Sp1	-330	peak.3572
chr15	102458912	102459312	401	*	Prr13	-120	peak.3573
chr15	102471287	102471687	401	*	Pcbp2	855	peak.3574
chr15	102473246	102473646	401	*	Gm10337	-30276	peak.3575
chr15	102473246	102473646	401	*	Pcbp2	2814	peak.3575
chr15	102479246	102479646	401	*	Gm10337	-24276	peak.3576
chr15	102479246	102479646	401	*	Pcbp2	8814	peak.3576
chr15	102483162	102483562	401	*	Gm10337	-20360	peak.3577
chr15	102483162	102483562	401	*	Pcbp2	12730	peak.3577
chr15	102517835	102518235	401	*	Map3k12	-1199	peak.3578
chr15	102517835	102518235	401	*	Tarbp2	-424	peak.3578
chr15	102593497	102593897	401	*	Npff	-68982	peak.3579
chr15	102593497	102593897	401	*	Gm28047	31370	peak.3579
chr15	102672298	102672698	401	*	Atp5g2	-1371	peak.3580
chr15	102676295	102676695	401	*	Atp5g2	-5368	peak.3581
chr15	102676295	102676695	401	*	Calcoco1	45683	peak.3581
chr15	102692411	102692811	401	*	Atp5g2	-21484	peak.3582
chr15	102692411	102692811	401	*	Calcoco1	29567	peak.3582
chr15	102722037	102722437	401	*	Calcoco1	-59	peak.3583
chr15	103163186	103163586	401	*	Smug1	-5384	peak.3584
chr15	103163186	103163586	401	*	Cbx5	76430	peak.3584
chr15	103167305	103167705	401	*	Smug1	-9503	peak.3585
chr15	103167305	103167705	401	*	Cbx5	72311	peak.3585
chr15	103240136	103240536	401	*	Cbx5	-520	peak.3586
chr15	103240136	103240536	401	*	Hnrnpa1	-96	peak.3586
chr15	103244926	103245326	401	*	Hnrnpa1	4694	peak.3587
chr15	103244926	103245326	401	*	Nfe2	6550	peak.3587
chr15	103324515	103324915	401	*	Gpr84	-14277	peak.3588
chr15	103324515	103324915	401	*	Zfp385a	15371	peak.3588
chr15	103330569	103330969	401	*	Gpr84	-20331	peak.3589
chr15	103330569	103330969	401	*	Zfp385a	9317	peak.3589
chr16	3743847	3744247	401	*	Zfp263	-46	peak.3590
chr16	4102719	4103119	401	*	Trap1	-25092	peak.3591
chr16	4102719	4103119	401	*	Crebbp	111078	peak.3591
chr16	4104882	4105282	401	*	Trap1	-27255	peak.3592
chr16	4104882	4105282	401	*	Crebbp	108915	peak.3592
